Title,sitelink,description,logo,categories,sub-category,tags,weight,recommend,Content
玩物不丧志,,20个免费的AI资源网站，搜索工具、日常办公、图像/视频工具，全部一网打尽,,,,wanwubusangzhi,10,2,"<div id=""wrapper"" class=""style-scope ytd-channel-tagline-renderer"">
<h3 id=""content"" class=""style-scope ytd-channel-tagline-renderer"" dir=""auto"">玩物不丧志</h3>
<div class=""style-scope ytd-channel-tagline-renderer"" dir=""auto"">每周更新有趣实用的软件、网站，玩物不丧志，带你体验各种互联网产品</div>
</div>
<h3><span class=""style-scope yt-formatted-string"" dir=""auto"">搜索工具列表</span></h3>
<ol>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">奈斯搜索：</span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbnRiN3VHTk5JVGlycEtfWDBzLVV0MDVHc0lid3xBQ3Jtc0ttM240NDFJWEljR25BLVdKMXd6N1lvamV5NXBJQzV2aGZkUTNxNjJWR1FiUDdhN1Vyb3QxOEtyRXk3VG51X0ttRGNUR2pSdTJlXzROS3VyWGYzTmdUTnBmcnoxNk9SYTlZOWUyNV93djRjaERtWWYtbw&amp;q=https%3A%2F%2Fwww.niceso.fun%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">https://www.niceso.fun/</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">阿里云盘：</span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbnVlOFMzM1hDRm9fMVRxa2NWbjNzRmFPOUNtUXxBQ3Jtc0tuWXVSZVV6WXZLRnA0aklrZjdfVVJ5Vm9YZi0tNE1vMUtWVjdzVkVkNEJzR2UwZy1EMHVkS01yd0J6eFI2RENoWkw4djd6ZTFQcWVXYnY3Zk9VV29EeGtvdm4wREEzYTJuNG0xUmlrRm1ZMXRBUFpqNA&amp;q=http%3A%2F%2Fpan.justin3go.com%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://pan.justin3go.com</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">FilePursuit ：</span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqazZQSk1CemRKM0wzVVpCaGdscmpuQXlmYUJZZ3xBQ3Jtc0tsWXlhaGVJSHhKeEQyMTc2ZmtvNHpjeVFadExqT2ZRTE5acG9KWTJKVl9WUEZNTlA5bnZ3c09mZEdXcVM0aWxsQVpnYnZZQmZHN3g2eEhuTUV2OWx3QVNHZ2pWTFFycDljS0tUSWhDYmNPN2hPTkJlTQ&amp;q=https%3A%2F%2Ffilepursuit.com%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">https://filepursuit.com/</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">Perplexity AI: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbG14VDhDMU53ZUJzQnZVNEhud1BkUzRKbVA5Z3xBQ3Jtc0tsRVJ1UlJ3cUhFbE1HenQ0bHZ0MGhXWF9qdjlfR0RTYk0zd1JlSnpCNWVqQWNYYnhoQ3lfOHJycXA3MFd3eVh3cDBUaTliTXNVOUpuU1NFbzltbHNlb29rc3dGeDJmR1N3WEpOXzBFckM1b1R1ZEs2OA&amp;q=http%3A%2F%2Fperplexity.ai%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://perplexity.ai</a></li>
</ol>
<h3><span class=""style-scope yt-formatted-string"" dir=""auto"">日常办公工具列表</span></h3>
<ol>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">Notion AI: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqa1JfSXR1ZnRmWlk0eW1jTFc3M29qZ2FtWnFJUXxBQ3Jtc0trX0tOTUZyRFYyUU9KQWJ6aThOUC1sb1RYT0d2Q0NqSFE1eXYwSTBRVWlVVjAyNFdkSUw1YS05YU1BT0lPN1o1QkloVG5LUUpjNkdsbms2ZG9zMHNZUDZOOUJEU2dVMGNpSHV1VnczOUktWkJnQ2Nqdw&amp;q=http%3A%2F%2Fnotion.so%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://notion.so</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">EdrawMind: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqa0ttOW02VHRvYkJIZGhHSmZ2OU9Lb2FkT1RPUXxBQ3Jtc0ttSjBLRS15VUIzbHpzcm5nc0k3YjdsM3BwVHF2ZVhrWmJYT1pFMzlScmFBcFRxRFdIUnoxcEY1ZkRSYUtuWktmaWNySmxwR3VIeWlaQTN2MXlBVHV5bnB5Ylpzbk1MR1NKcnlJUUtST1ZfdEJOUnJyTQ&amp;q=http%3A%2F%2Fedrawmind.com%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://edrawmind.com</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">ChatPDF: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqa2NwYU5QQ1d3cVg5Y09BRzQyRlFPaGtha3dZQXxBQ3Jtc0tuc1Exa3lHRXE3WmZVZ295d3dvckJxcGRpYU9zMnRNVDdJazRidHNYYmw0aHdYaF9XbW1DN25iUmxGSzdKUmZ2a2FwYXVHMkJOSWkzZGtGeG1CUnp2TXpLZ2ZZR1RBS0hqRnB1c1NPRVBtTGpPZjdTdw&amp;q=http%3A%2F%2Fchatpdf.com%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://chatpdf.com</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">MindShow: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqa19uVGZ1MzVFaDV0S0U1ckFZWDN6bk5IYVJtZ3xBQ3Jtc0trVWE2blUyek03VmNaemptNUxhUHVpUEdIVzlzaF9oejZnNUJuNFdXZjlkbEhoRzBsT1lIZFhFUC1EZEF6OTlRU2M4Z0o0c2FzYUc5U2Y1NkRmdUR1NlNZbm9OdFdLYlJYeWxtWVhodmJxXy16UldZOA&amp;q=http%3A%2F%2Fmindshow.fun%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://mindshow.fun</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">SheetPlus: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbkJMMVp2YU1odF9PeWM2eHNGNFNaeEFSM05aUXxBQ3Jtc0tuMExrdDBQSkxmTnBxOWVBaWktYkpnWTdlRDhvUGtrMEVWV0tHZHRfS0pfUWVOcmVCMHI4OUM4b19haTZia19IVHFQR3lacm5NNnB4dWhfSFY1aUpQTUhlMXRzVER6REtGaHA2SkN2QXBuTWI0bDlXNA&amp;q=http%3A%2F%2Fsheetplus.ai%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://sheetplus.ai</a></li>
</ol>
<h3><span class=""style-scope yt-formatted-string"" dir=""auto"">无障碍观看外语资源</span></h3>
<ol>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">T</span><span class=""style-scope yt-formatted-string"" dir=""auto"">rancy：</span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbkhQcVYxQnItbDA4WGVaWUJGSXRDUmRQdlFMZ3xBQ3Jtc0tsWlEzaHk3UnFCb3ZpbVpvSUNYNUxSTm9TdHFsbGpqXzkwal9xa1JGNWRndE9HSU9qMl9femVZS2lDWW4tYlh6TW10eHNpNXFsWHBYRWlSU3QyWkVZblc1ZjNpLTZ0Tmh2aE42ZVRnTFFWTy1adE9rNA&amp;q=https%3A%2F%2Fwww.trancy.org%2Fzh-cn&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">https://www.trancy.org/zh-cn</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">Rask：</span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqblIzSWJLbDNXNG1VbWo1WlZnS285dHAzR0Rwd3xBQ3Jtc0tsM09vbmk1cV96UkZsVlNDaGZ3WlNCdk5BWVlYX0trV0lVVjRUemlXZ2tLejBmeHVNNXF1Zi12VnRJQTFnX2trRVhkcUJkcVY3U1pYUUpaNWlrWDIyMU1iai1wQTM1UmFVaWdpNEhNRkZGOTBGbm1wbw&amp;q=http%3A%2F%2Fapp.rask.ai%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://app.rask.ai</a></li>
</ol>
<h3><span class=""style-scope yt-formatted-string"" dir=""auto"">视频工具列表</span></h3>
<ol>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">Runway: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbGViYnlrcm9hQzNiREU4SVNFcWtKZ2EtaHhxZ3xBQ3Jtc0ttR011YmMycDh4dTZfVEpVR0d1d3p6RnBpNEgycGMzZFNiREpXNzBTWmdMMGZ0ZHpNT3ZuYXV1aTlfdWhEeGE2WTNrc0dsOFd5ZmlNWmpYdjJqMlcyQjFwRl9feHJHcUdGY2R6bGJCUFRWN2dvUUJxYw&amp;q=http%3A%2F%2Frunwayml.com%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://runwayml.com</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">heygen: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbEotblNrcHFTdzZabUR2WmtBZTlvZDhCX3NEUXxBQ3Jtc0tsRHlORmNSUmxhTnpTUUY4ejJDMHdseDRvSlNYaFU3UmE0aDZ5d2NsUGJXS3Y2dEo0di15amQteW1Vb1dZQVBBVkJPTmR0S3JwTUtIY1AwcVFfWXpvdVNiaFQ2VVhMTlp5Mmd4YWtldGhXclJYRW5fSQ&amp;q=https%3A%2F%2Fapp.heygen.com%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">https://app.heygen.com/</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">Fliki: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbFR5aS1VTEJiX3BlLWptMUI3ZEVNNmdobG1HZ3xBQ3Jtc0tuVjRXMXhsNDVoRklpYnAtczlCVzJwTGRUMEptQkZYSXNMVXNSWTREMGFPNW1CT3lpYUU2Yk5TZUtZMERIMWZHNjZRMGtqNHF4TC1odzlVSWVXMFh1NzVnYklsekZUT1F6UGticnJIb1dqVzRYQ2tnRQ&amp;q=http%3A%2F%2Ffliki.ai%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://fliki.ai</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">Synthesia: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqa3B2d0JFbmhhRmdpUWtYZGZidC1mVWp0Q1Bad3xBQ3Jtc0tteU40ck1YODQ3UHZ2Y0VOLVhLWHZFZ0U1NXJuSFIwVDlka2c1VV9ER0pnTGhhcXMxZ1pFWDE1WnlQbnl0dU1OdWpvNkt1aEV5ekpJLWV4aG1yaDRSUkZzM19DSjN2RnpjQndKU3Zwdm1WX1F4RDhaRQ&amp;q=http%3A%2F%2Fsynthesia.io%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://synthesia.io</a></li>
</ol>
<h3><span class=""style-scope yt-formatted-string"" dir=""auto"">图像工具列表</span></h3>
<ol>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">Midjourney: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbVlvYlJlRUJpNmVDQ0xOUlQ3WWpUWERjUnFWUXxBQ3Jtc0tsMWFXT01QblZQSm5DM294SExkYzdNR1Z0ei1wV1BxZkVrUmNpUmhfUTBKbGxlYnFicWJNQksxeXQ3bnZSZ3Q4ZUEwZ2ZVQ3NOTTNkN2M3bk5RbV9LRXkweFNlTkhlamx5eU5uVWNRbVlOSEZTemZWMA&amp;q=http%3A%2F%2Fmidjourney.com%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://midjourney.com</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">stable diffusion: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbDhISC1XdElTNjQ2WHVXWnVDVkh3YlRibmQ1QXxBQ3Jtc0ttTEZTQTROc3UxNWI1RjR1Rk5SaElzTTBGNkFvaS1XNlRBWkpxU09RaFZTREozSGhtc25VTGZsN21heXRhS2djVGxCdzBkY3ZIdjF0MXdMcXZ3REhyT2dwaTNIYlQ2VFdkc3lXZ000QVdaY202X2lrUQ&amp;q=http%3A%2F%2Fstablediffusionweb.com%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://stablediffusionweb.com</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">Bing Image Creater: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbTdGQWl5LXk0d2lNUkFVUFdWdlhvVGxrM1VtQXxBQ3Jtc0tsaUNmZFVaX1huUWRjUG0wLWdiUGFuc2ZGQ2xqeFB3OWhLeTkyUGpibnZIT0RXcTY4aTRmZGl2cExuemw4ZU8zTENMcElaVHRpT0Nxd2pXcTQ2YWJrQkt0S0xRZ29XX2tXNUJKODJyQlNBZWFibGJhZw&amp;q=http%3A%2F%2Fcn.bing.com%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://cn.bing.com</a></li>
 <li><span class=""style-scope yt-formatted-string"" dir=""auto"">Remove BG: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" spellcheck=""false"" href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqblZSMkpJX2NScWhObEdCNW9kZXBPeThCZHRXd3xBQ3Jtc0trSzVKeFBBSmwzUDZuLUZ4SW84X2FTd200MFhTdEVMUkJIRmpkT1BScWllcF91YkZBSHBucUR5eWxiX1A1cTdlMWpLMzZmMXpHellZd29lY0JfZHdKOFlzM1JudU9KdGtmNTRuZzF6NVdzZkdyblN2NA&amp;q=http%3A%2F%2Fremove.bg%2F&amp;stzid=UgzOb_r4qKqxIORIe294AaABAg"" target=""_blank"" rel=""nofollow noopener"">http://remove.bg</a></li>
</ol>"
零度解说,https://www.freedidi.com/,大家好 这里是零度解说 主要给大家分享好用的网络相关的知识 发现有意思的、实用的软件或者网站，欢迎来零度博客投稿！,,,,lingdujieshuo,10,2,大家好 这里是零度解说 主要给大家分享好用的网络相关的知识 我们每周都会更新视频 喜欢的话 别忘了订阅哦~~ 如果你发现有意思的、实用的软件或者网站，欢迎来零度博客投稿！
Beatoven AI,https://beatoven.ai,又一款人工智能音乐生成器：Beatoven AI Beatoven用于视频、播客和游戏创作者创建配合其内容情绪的背景音乐。 它结合了先进的AI技术，提供了一个简单、直观的界面，使用文本描述即可生成音乐,,AI导航,AI音频创作,beatoven-ai,10,2,"<span data-immersive-translate-walked=""1e931317-ec8f-477a-b3b6-eb74050fdb91"">又一款</span><span class=""r-b88u0q"" data-immersive-translate-walked=""1e931317-ec8f-477a-b3b6-eb74050fdb91"">人工智能音乐生成器</span><span data-immersive-translate-walked=""1e931317-ec8f-477a-b3b6-eb74050fdb91"">：Beatoven AI Beatoven用于视频、播客和游戏创作者创建配合其</span><span class=""r-b88u0q"" data-immersive-translate-walked=""1e931317-ec8f-477a-b3b6-eb74050fdb91"">内容情绪的背景音乐。</span><span data-immersive-translate-walked=""1e931317-ec8f-477a-b3b6-eb74050fdb91""> 它结合了先进的AI技术，提供了一个简单、直观的界面，使用文本描述即可生成音乐。 同时它配有一个音乐编辑器，可以</span><span class=""r-b88u0q"" data-immersive-translate-walked=""1e931317-ec8f-477a-b3b6-eb74050fdb91"">从16种丰富的情绪选项中选择适合剪辑的情绪进行在线编辑。</span> <span class=""r-b88u0q"" data-immersive-translate-walked=""1e931317-ec8f-477a-b3b6-eb74050fdb91"">主要功能和特点：</span><span data-immersive-translate-walked=""1e931317-ec8f-477a-b3b6-eb74050fdb91""> 1、AI音乐生成：使用人工智能技术创作版权免费的背景音乐，适用于视频、播客和游戏等多种媒体内容。 2、简易操作流程：用户选择了音乐的风格、类型和情绪之后，只需点击一个名为“组成”的按钮，人工智能系统就会自动根据这些设定创作出一条音乐轨道。这个过程不需要用户进行复杂的音乐编排或深入的音乐知识，AI会根据用户的选择生成一段完整的背景音乐。 3、用户友好的界面：提供了一个无代码平台，易于设置和使用，适合所有技能水平的开发者。 4、音乐定制化：提供无限定制选项，包括音乐长度、风格、情绪和乐器，以创造符合特定主题和情绪的音乐轨道。</span>"
麻豆社-专注国产剧情中文对白小电影,https://madou.club/,麻豆社-专注国产剧情中文对白小电影,,,,madoushe-zhuanzhuguochanjuqingzhongwenduibaixiaodianying,10,2,本站主要收集麻豆传媒、果冻传媒、精东影业、蜜桃影像、天美传媒、皇家华人、杏吧、乐播传媒、乌鸦传媒等原创自制华人国语对白成人视频，免费在线播放
AdGuard 匿名邮箱,https://adguard.com/zh_cn/adguard-temp-mail/overview.html,AdGuard 匿名邮箱：免费一次性电子信箱生成器,,,,adguard,10,2,dGuard 推出匿名邮箱，免费一次性电子信箱生成器。每封电子邮件保留仅 24 小时，不能发送电子邮，仅用于接收电子邮件。
AI、挣钱、副业等精品资源,https://www.ai-money.club/,AI、挣钱、副业等精品资源,,API接口,,ai-10,10,2,"<h1 class=""search-title"">AI、挣钱、副业等精品资源</h1>"
好狗导航,https://www.howgo.cc/,好狗导航汇集全网优质网址及资源的中文上网导航。及时收录影视、音乐、小说、游戏等分类的网址和内容，让您的网络生活更简单精彩。上网，从好狗导航开始。,,,,haogoudaohang,10,2,好狗导航汇集全网优质网址及资源的中文上网导航。及时收录影视、音乐、小说、游戏等分类的网址和内容，让您的网络生活更简单精彩。上网，从好狗导航开始。汇集全网优质网址及资源的中文上网导航。及时收录影视、音乐、小说、游戏等分类的网址和内容，让您的网络生活更简单精彩。上网，从好狗导航开始。
截图拼接工具,https://join-screenshots.zhanghai.me/,截图拼接工具 - 在线拼接电影字幕截图,,,,jietupinjiegongju,10,2,截图拼接工具 - 在线拼接电影字幕截图
影视站长圈,https://www.yszzq.com/, 影视站长圈 ,,API接口,,yingshizhanzhangquan,10,2,www.yszzq.com
图片极致压缩工具,https://imgtool.v1.mk/,图片极致压缩工具,,,,tupianjizhiyasuogongju,10,2,图片极致压缩工具
SearchSearchGo--新一代阿里云盘搜索引擎,https://ssgo.app/,一款极简体验、优雅、现代化、资源丰富、免费、无需登录的新一代阿里云盘搜索引擎，来体验找寻资源的快乐吧~,,网盘搜索,,searchsearchgo,10,2,欢迎体验新一代阿里云盘搜索引擎，感受找寻资源的快乐...
码支付平台,https://mzf.myzfw.com/?aff=2123,码支付平台,,,,mazhifupingtai,10,2,码支付平台
MFSC123-免版权商用素材导航网站,https://www.mfsc123.com/,MFSC123-免版权商用素材导航网站,,,,mfsc123,10,2,"<h1 class=""post-title mb-2 mb-lg-3"">MFSC123-免版权商用素材导航网站</h1>
<div class=""article-meta"">
<h3><span id=""mian_ban_quan_shang_yong_su_caiMFSC123"">免版权商用素材MFSC123</span></h3>
MFSC123是一个CC0协议免费免版权商用素材导航网站，网站收集了关于免版权图片、音频和视频素材。版权意识近年来逐渐提高，侵权事件也随之频繁发生，很多人侵权其实都是在不知情的情况下无意侵犯，还有一些恶意版权碰瓷的，让人深恶痛绝，为了方便自己日常使用，故创建了此站点，感兴趣的可以欢迎分享给有需要的人。

</div>"
Beatoven AI：免版稅人工智能AI音乐生成器,https://www.beatoven.ai/,Beatoven AI：免版稅人工智能AI音乐生成器,,AI导航,AI音频创作,beatoven-aiai,10,2,"<h2><span id=""Beatoven_AI_shi_shen_me"">Beatoven AI是什么</span></h2>
Beatoven AI是一款免版稅人工智能AI音乐生成器，利用先进的AI音乐生成技术为内容创作者提供与其内容相匹配的原创和多样化的音乐。它为视频、播客、游戏等创作基于情绪的独特背景音乐，提升叙事效果。用户可以让Beatoven.ai创作适合媒体情绪和基调的音乐曲目，并进行音量、长度和位置的微调。最重要的是，用户可以免费下载和使用所创作的音乐，无需支付版税或费用，并拥有全部使用权，可用于个人或商业项目。无论是YouTube视频的背景音乐、播客片头、社交媒体广告还是其他类型的内容，Beatoven.ai都能在几分钟内帮助用户创建适合的音乐。"
PixVerse,https://app.pixverse.ai/,PixVerse是一个可以生成AI视频的AI工具，几分钟内就能完成。,,AI导航,AI视频生成,pixverse,10,2,"<span class=""css-1qaijid r-bcqeeo r-qvutc0 r-poiln3"">PixVerse是一个可以生成AI视频的AI工具，几分钟内就能完成。</span>"
Telegraph图床,https://im.gurl.eu.org/,基于 Telegraph 的图片上传工具,,,,telegraph__trashed,10,2,"基于 <a href=""https://github.com/cf-pages/Telegraph-Image"" target=""_blank"" rel=""noopener"" data-v-5d5649c4="""">Telegraph</a> 的图片上传工具
<div id=""gtx-trans"" style=""position: absolute; left: 261px; top: 68.2585px;"">
<div class=""gtx-trans-icon""></div>
</div>"
基于telegraph的免费图床有管理后台,https://p.1984a.com/,有管理后台基于telegraph的免费图床,,,,telegraph-2__trashed,10,2,"基于telegraph的免费图床

https://p.1984a.com/

&nbsp;"
基于telegraph的图床,,基于telegraph的图床,,,,telegraph-3__trashed,10,2,"img.1984a.com
<div id=""gtx-trans"" style=""position: absolute; left: 141px; top: 17.4403px;"">
<div class=""gtx-trans-icon""></div>
</div>"
帮小忙，腾讯QQ浏览器在线工具箱平台,https://tool.browser.qq.com/,在线工具箱平台，图片处理，数据换算，生活娱乐，文本工具，文档工具，开发工具，插件安装，视频处理，PDF处理，帮小忙。 帮小忙-全部分类工具,,,,qq-2,10,2,"<h3>帮小忙，腾讯QQ浏览器在线工具箱平台</h3>
帮小忙，腾讯QQ浏览器在线工具箱平台，提供证件照生成，表情包制作，PDF转换，文字提取，二维码生成，数据校验、照片修复、插件安装等在线服务，让你无忧生活。帮小忙-全部分类工具"
视频Sora |  参与更多，影响更多！,https://videosora.app/,将您的文字和声音转化为引人入胜的视频！将您的文字和声音转化为引人入胜的视频！,,AI导航,AI视频生成,sora,10,2,"<div class=""text-center text-lg text-gray-700 mt-4 mb-10""><span>将您的文字和声音转化为引人入胜的视频！</span></div>
<form>
<div class=""flex justify-between""></div>
</form>"
智谱AI大模型MaaS,https://open.bigmodel.cn/,基于领先的千亿级多语言、多模态预训练模型，打造高效率、通用化的“模型即服务”AI开发新范式,,AI导航,,aimaas,10,2,"<p class=""page-title-name"" data-v-326f5e62="""">智谱AI大模型MaaS开放平台</p>

<h1 data-v-326f5e62=""""><span data-v-326f5e62="""">生成式AI时代的基座</span></h1>
<p class=""page-title-desc"" data-v-326f5e62="""">基于领先的千亿级多语言、多模态预训练模型，打造高效率、通用化的“模型即服务”AI开发新范式</p>"
